Video_ID,Channel_Name,Title,Content_Category,Published_Date,Upload_Hour,Duration_Seconds,Has_Captions,Tags_Count,Views,Likes,Comments,Channel_Subscribers,Age_in_Days,Engagement_Rate_%,Views_Per_Day,Viral_Multiplier,Publish_Month,Publish_Day_OfWeek,Clean_Title,Content_Medium,Performance_Tier,Upload_Time_Bucket,Engagement_Momentum,Viral_Probability_Score,Duration_Minutes,Views_Per_Minute,Tag_Impact_Ratio,Log_Views,Log_Subscribers,Clean_Tier
HPxuWqB8XsU,MRS CAREER GUIDE,TOP 10 High Salary Course After 12th Science #shorts,General Education,2023-08-12,8,37,False,4,4643462,181506,605,78500,1110,3.92,4183.3,59.15,August,Saturday,TOP 10 High Salary Course After 12th Science shorts,Mixed / General,High Performing (Top 25%),Morning (5AM - 12PM),7.882846893115525,12.418936319496733,0.6166666666666667,7529938.378378378,1160865.5,15.350970982038964,11.270866642542865,High Performing (Top 25%)
lawsPy7_ftI,Gohar Khan,How to Finish Your Exams Faster,General Education,2021-11-08,0,28,False,0,6854706,326624,1176,7810000,1752,4.78,3912.5,0.88,November,Monday,How to Finish Your Exams Faster,Mixed / General,Mega Viral (Top 5%),Night / Late (10PM - 5AM),9.615700512903107,8.144388865547622,0.4666666666666667,14688655.714285715,6854706.0,15.74044612754136,15.870915649856833,Mega Viral (Top 5%)
fQCrwpzY-5U,HERA's Life Picks,ලංකාවේ ලාබම Book City එක😲| Do you know this place📍#shorts #bookshopping #ruhuna,General Education,2025-08-22,12,37,False,0,1414997,45269,1498,11700,369,3.31,3834.68,120.94,August,Friday,  Book City | Do you know this placeshorts bookshopping ruhuna,Mixed / General,High Performing (Top 25%),Afternoon (12PM - 5PM),6.927788539481003,13.047137979439787,0.6166666666666667,2294589.7297297297,1414997.0,14.162638675630914,9.367429587218957,High Performing (Top 25%)
0_do47LpwUw,StarBean,How to become a Topper(4 Study Tips📚)#motivation#fypシ#students#study#studytips#exams#shortstudy,Motivation & Tips,2023-05-03,13,15,False,0,4591016,266391,664,420000,1211,5.82,3791.09,10.93,May,Wednesday,How to become a Topper4 Study Tipsmotivationfypstudentsstudystudytipsexamsshortstudy,Mixed / General,High Performing (Top 25%),Afternoon (12PM - 5PM),11.677197378532334,10.631944290815857,0.25,18364064.0,4591016.0,15.339612126121477,12.948012371209098,High Performing (Top 25%)
DyCtl--AyJ0,MBBSLINK ,Final year exams in russia| mbbs in russia | NSMU #medicaluniversity #mbbsabroad #pw,A/L Content,2023-06-22,18,11,False,21,4378953,66713,307,4490,1161,1.53,3771.71,975.27,June,Thursday,Final year exams in russia| mbbs in russia | NSMU medicaluniversity mbbsabroad pw,Mixed / General,High Performing (Top 25%),Prime Time (5PM - 10PM),3.0820381036288813,15.117998386100505,0.18333333333333332,23885198.181818184,208521.57142857142,15.292320441046927,8.409830673087738,High Performing (Top 25%)
cSgpAe9tl3Y,WAYO,WAYO - Handa Allanna Aasa Gamana (හඳ අල්ලන්න ආස ගමන) | Official Video,A/L Content,2020-11-07,4,328,False,13,7956395,75804,4116,506000,2118,1.0,3756.56,15.72,November,Saturday,WAYO  Handa Allanna Aasa Gamana     | Official Video,Mixed / General,Mega Viral (Top 5%),Night / Late (10PM - 5AM),2.16414594800786,10.986209644759366,5.466666666666667,1455438.1097560974,612030.3846153846,15.889486691472984,13.134293924552235,Mega Viral (Top 5%)
0WdFjVbo3_o,CRACK ALL EXAMS,Genius IQ Test-Maths Puzzles | Tricky Riddles | Maths Game | Paheliyan with Answers | Tricky Paheli,General Education,2021-10-26,10,24,False,11,6612081,176951,240842,94700,1765,6.32,3746.22,69.82,October,Tuesday,Genius IQ TestMaths Puzzles | Tricky Riddles | Maths Game | Paheliyan with Answers | Tricky Paheli,Mixed / General,Mega Viral (Top 5%),Morning (5AM - 12PM),23.564623603370862,12.47442693545915,0.4,16530202.5,601098.2727272727,15.704409139540042,11.458479838780507,Mega Viral (Top 5%)
VAiuYP2zfZU,Dr Amir AIIMS,Topper vs Average Student 😮 | Dr.Amir AIIMS #shorts #trending,General Education,2023-05-08,5,25,False,28,4439296,107197,401,4420000,1206,2.42,3681.01,1.0,May,Monday,Topper vs Average Student  | DrAmir AIIMS shorts trending,Mixed / General,High Performing (Top 25%),Morning (5AM - 12PM),4.8746242647482845,8.211214077704598,0.4166666666666667,10654310.4,158546.2857142857,15.306006588539029,15.3016504802982,High Performing (Top 25%)
Kzf-8HjSQrY,Darshana Ukuwela - Physics,වැඩ්ඩෙක් තමයි 😂| Kurunegala Bio 3rd #darshanaukuwela #Physics #Funny,General Education,2024-06-05,9,59,False,0,2972691,179097,1484,304000,812,6.07,3660.95,9.78,June,Wednesday,  | Kurunegala Bio 3rd darshanaukuwela Physics Funny,Mixed / General,High Performing (Top 25%),Morning (5AM - 12PM),12.299091967513611,10.485845368982288,0.9833333333333333,3023075.593220339,2972691.0,14.904978497555291,12.624786269856633,High Performing (Top 25%)
KKy8acdWQow,Vini vlogs ,Ashoka Trend Tamil version 🌹!!  Rate this look ? / 10 😱 #shorts #Ashokatrend #tamil #viral,General Education,2024-06-07,8,30,False,19,2739595,47770,1624,228000,810,1.8,3382.22,12.02,June,Friday,Ashoka Trend Tamil version   Rate this look  / 10  shorts Ashokatrend tamil viral,Tamil Medium,High Performing (Top 25%),Morning (5AM - 12PM),3.783770958846107,10.612884104066984,0.5,5479190.0,144189.2105263158,14.823321022237659,12.337105293891872,High Performing (Top 25%)
brjjKgs44sY,StarBean,STUDY APPS for Students!! ✨📚,Motivation & Tips,2025-07-05,14,10,False,0,1364307,22408,118,420000,417,1.65,3271.72,3.25,July,Saturday,STUDY APPS for Students ,Mixed / General,High Performing (Top 25%),Afternoon (12PM - 5PM),3.3281365557752034,9.27182015744769,0.16666666666666666,8185842.0,1364307.0,14.126157898346717,12.948012371209098,High Performing (Top 25%)
YUMo-limvao,සුධර්මාරාමේ රිලවා...,නන්දා මාලනී 88/89 මොකද කරේ..| ඔබ කිසිදා නොඇසූ කතාව..| Nanda Malani Funeral | #Sudharmaramerilawa ,A/L Content,2026-08-22,12,200,False,0,12875,400,72,62400,4,3.67,3218.75,0.21,August,Saturday,  88/89  |    | Nanda Malani Funeral | Sudharmaramerilawa ,Mixed / General,Standard / Niche,Afternoon (12PM - 5PM),9.009708737864077,6.517578949595956,3.3333333333333335,3862.5,12875.0,9.463120392418698,11.041336579870135,Standard  Niche
G3PO41Xa_H8,Unstopable Study ,IQ TEST 🔥 ONLY FOR GINUS 😱 #unstoapablestudy0111 #iqtest #mathpuzzle #iqtestonline #mathstricks,Motivation & Tips,2025-03-15,6,11,False,0,1653176,8861,6148,14700,529,0.91,3125.1,112.46,March,Saturday,IQ TEST  ONLY FOR GINUS  unstoapablestudy0111 iqtest mathpuzzle iqtestonline mathstricks,Mixed / General,High Performing (Top 25%),Morning (5AM - 12PM),2.9314483152429025,12.769822009883631,0.18333333333333332,9017323.636363637,1653176.0,14.318209449110645,9.595670797663967,High Performing (Top 25%)
LO_HuhJtwnM,Study Hub&Club,Best study tips for Mathematics exam 📚🌸🤞|| #study #maths #exam #yt #studyfacts #shorts #studyplan,Motivation & Tips,2025-03-01,15,10,False,0,1636954,17516,186,13100,543,1.08,3014.65,124.96,March,Saturday,Best study tips for Mathematics exam || study maths exam yt studyfacts shorts studyplan,Mixed / General,High Performing (Top 25%),Afternoon (12PM - 5PM),2.196885190420745,12.839235356832306,0.16666666666666666,9821724.0,1636954.0,14.30834836666572,9.48044384215367,High Performing (Top 25%)
nfDlFZ1g_tg,Animate Aishu,Study Tips #10 | 5 Simple Steps to Become A Topper (Part - 1) #exampreparation #exam,Motivation & Tips,2022-12-04,8,50,False,21,4083015,226407,977,739000,1361,5.57,3000.01,5.53,December,Sunday,Study Tips 10 | 5 Simple Steps to Become A Topper Part  1 exampreparation exam,Mixed / General,High Performing (Top 25%),Morning (5AM - 12PM),11.209829011159647,9.716618991770222,0.8333333333333334,4899618.0,194429.2857142857,15.222346488981275,13.513054553109397,High Performing (Top 25%)
dgFZJVfEKfY,MAHEE,ලංකාවේ අමාරුම විභාග ✍️ difficult exams in Sri Lanka #exam #srilanka #sinhala #shorts,General Education,2025-01-10,17,36,False,0,1710048,66575,1337,81800,593,3.97,2883.72,20.91,January,Friday,    difficult exams in Sri Lanka exam srilanka sinhala shorts,Sinhala Medium,High Performing (Top 25%),Prime Time (5PM - 10PM),8.177255843110837,11.007080503752977,0.6,2850080.0,1710048.0,14.352032583039056,11.31204474745499,High Performing (Top 25%)
fzm9PBlVlV0,Mr. Entirety,6 million years of Human Evolution in 40 seconds | HD |,General Education,2021-01-20,13,48,False,0,5864912,295622,0,26800,2044,5.04,2869.33,218.84,January,Wednesday,6 million years of Human Evolution in 40 seconds | HD |,Mixed / General,Mega Viral (Top 5%),Afternoon (12PM - 5PM),10.081037874055058,13.350176293766069,0.8,7331140.0,5864912.0,15.5844982062001,10.196194479235656,Mega Viral (Top 5%)
HsRa3sILO8E,IQ School - IQ ඉස්කෝලේ,Commercial Bank Internship 2026🇱🇰 | කොමර්ෂල් බැංකු රැකියා අවස්ථා | Bank Jobs LK | Sri Lanka |Sinhala,A/L Content,2026-08-20,13,305,False,26,17024,481,52,60300,6,3.13,2837.33,0.28,August,Thursday,Commercial Bank Internship 2026 |     | Bank Jobs LK | Sri Lanka |Sinhala,Sinhala Medium,Standard / Niche,Afternoon (12PM - 5PM),7.1781015037593985,6.678911009406795,5.083333333333333,3348.9836065573772,654.7692307692307,9.742438131017714,11.007103966325696,Standard  Niche
LiP7IkD0-fk,Justice Shepard,Missing Angles Geometry Problem | Tricky Math Question | JusticeTheTutor #maths #math #shorts,General Education,2022-05-27,20,37,False,0,4347369,74388,2486,546000,1552,1.77,2801.14,7.96,May,Friday,Missing Angles Geometry Problem | Tricky Math Question | JusticeTheTutor maths math shorts,Mixed / General,High Performing (Top 25%),Prime Time (5PM - 10PM),3.708127835479344,10.01225560394407,0.6166666666666667,7049787.567567567,4347369.0,15.285081622520826,13.210376086227196,High Performing (Top 25%)
bHeAH8OJxzE,Pixie Diary,How to Study After School When You Are Tired 📚,O/L Content,2023-04-23,10,13,False,4,3365384,128680,307,93100,1221,3.83,2756.25,36.15,April,Sunday,How to Study After School When You Are Tired ,Mixed / General,High Performing (Top 25%),Morning (5AM - 12PM),7.692881406698314,11.509313324037018,0.21666666666666667,15532541.538461538,841346.0,15.029052927592069,11.441440204346033,High Performing (Top 25%)
1KJaIEhZGTQ,Handlettering Is Fun,Lettering Sweet! #shorts #calligraphy,General Education,2023-04-20,16,34,False,0,3338696,70140,1698,569000,1224,2.15,2727.69,5.87,April,Thursday,Lettering Sweet shorts calligraphy,Mixed / General,High Performing (Top 25%),Afternoon (12PM - 5PM),4.455931297728215,9.681127462985586,0.5666666666666667,5891816.470588235,3338696.0,15.021091169075893,13.251637470576167,High Performing (Top 25%)
PlOFcCgFfYA,"Make Your Child A ""GENIUS"" With Lubna",Little Girl Answering Abacus Questions🧮#makeyourchildageniuswithlubna #study #Abacus #shorts,Motivation & Tips,2022-09-21,11,18,False,0,3810964,37102,324,27900,1435,0.98,2655.72,136.59,September,Wednesday,Little Girl Answering Abacus Questionsmakeyourchildageniuswithlubna study Abacus shorts,Mixed / General,High Performing (Top 25%),Morning (5AM - 12PM),1.9896278212021945,12.801457578122383,0.3,12703213.333333334,3810964.0,15.153392995872602,10.236417809461043,High Performing (Top 25%)
8KCgEAo_SsA,Be Creative & Artistic,7 Tips for taking Notes📝 #notes #school #study #viral #backtoschool #studymotivation #motivation,A/L Content,2024-05-24,13,28,False,28,2166422,60216,208,412000,824,2.79,2629.15,5.26,May,Friday,7 Tips for taking Notes notes school study viral backtoschool studymotivation motivation,Mixed / General,High Performing (Top 25%),Afternoon (12PM - 5PM),5.607033163437225,9.53461921324064,0.4666666666666667,4642332.857142857,77372.21428571429,14.58858797833502,12.928781055513184,High Performing (Top 25%)
GtnUqUgvK3k,Dossani Computer,HP vs Dell 💀,General Education,2025-06-23,20,21,False,0,1117773,12562,222,1890,429,1.14,2605.53,591.41,June,Monday,HP vs Dell ,Mixed / General,High Performing (Top 25%),Prime Time (5PM - 10PM),2.3469881630706775,14.247901553648402,0.35,3193637.142857143,1117773.0,13.926849765572266,7.544861068658458,High Performing (Top 25%)
kclXLHQ7OWE,DReam A Level,බින්දුවේ හිටියත් A9 කට හරිම සැලැස්මක් ? | OL 9As ගන්න සුපිරි PLAN එකක් | Sandaruwan Perera #2026OL,O/L Content,2026-08-24,8,168,False,0,5079,602,589,91200,2,23.45,2539.5,0.06,August,Monday,  A9     | OL 9As   PLAN  | Sandaruwan Perera 2026OL,Mixed / General,Standard / Niche,Morning (5AM - 12PM),81.68930891907856,5.032853302662689,2.8,1813.9285714285716,5079.0,8.533066540572527,11.420821140914589,Standard  Niche
hrVBGFoTUVk,SHADOẀSTRIKER GAMING,TOP 10 JOBS THAT CAN MAKE YOU A BILLIONAIRE🤑#shorts#billionaire#elonmusk,General Education,2023-01-29,17,38,False,0,3247207,147056,2075,8760,1305,4.59,2488.28,370.69,January,Sunday,TOP 10 JOBS THAT CAN MAKE YOU A BILLIONAIREshortsbillionaireelonmusk,Mixed / General,High Performing (Top 25%),Prime Time (5PM - 10PM),9.376889123483659,13.734714205671962,0.6333333333333333,5127168.947368422,3247207.0,14.993306108164791,9.078065332666364,High Performing (Top 25%)
_K2USL15Owg,K Study,Focus on your goals🔥📚 Study Motivation #shorts #study #quotes #motivation,Motivation & Tips,2023-07-06,7,13,False,25,2789545,213445,393,231000,1147,7.67,2432.04,12.08,July,Thursday,Focus on your goals Study Motivation shorts study quotes motivation,Mixed / General,High Performing (Top 25%),Morning (5AM - 12PM),15.373654126389788,10.288070920114807,0.21666666666666667,12874823.076923076,111581.8,14.841389416542222,12.35017731849889,High Performing (Top 25%)
SUu-3Xm0mEg,Goals 🌷🍃,විභාග දවස් 📚💛 I'm So Powerfull ❤ I'm So Confidence📒 #exam #motivation #goals,Motivation & Tips,2025-09-09,2,46,False,0,851898,40429,319,15300,351,4.78,2427.06,55.68,September,Tuesday,   Im So Powerfull  Im So Confidence exam motivation goals,Mixed / General,High Performing (Top 25%),Night / Late (10PM - 5AM),9.678740882124385,11.814064343103418,0.7666666666666667,1111171.304347826,851898.0,13.655223254183547,9.635673464721814,High Performing (Top 25%)
hjDwKE-oDaw,அறிவு 365 🎯 ,GK Questions and Answers in Tamil | Tamil GK Shorts #7 | Daily Quiz – TNPSC #shorts #Arivu365 #viral,General Education,2026-08-26,6,6,False,0,2418,4,0,976,1,0.17,2418.0,2.48,August,Wednesday,GK Questions and Answers in Tamil | Tamil GK Shorts 7 | Daily Quiz  TNPSC shorts Arivu365 viral,Tamil Medium,Standard / Niche,Morning (5AM - 12PM),0.3308519437551696,8.699121337501014,0.1,24180.0,2418.0,7.791109510610028,6.884486652042782,Standard  Niche
b8jrcDN756A,Miss Miracle,Sem exam preparation mini vlog🥹 | Pass or Fail challenge😲🥲 #ytshorts #missmiracle,General Education,2024-03-31,14,60,False,0,2102561,98962,4608,2460000,878,4.93,2394.72,0.85,March,Sunday,Sem exam preparation mini vlog | Pass or Fail challenge ytshorts missmiracle,Mixed / General,High Performing (Top 25%),Afternoon (12PM - 5PM),10.509278922228653,7.618993819533665,1.0,2102561.0,2102561.0,14.55866715909838,14.715672314412528,High Performing (Top 25%)
vYUHRYWrGi8,Kaweesha Hapuarachchi,හීන තියෙන්නෙම හැබෑ කරගන්න🩺👩‍🎓❤️ #campus #peradeniya #vlog #motivation #kaweeshahapuarachchi #bio,Motivation & Tips,2025-09-12,11,15,False,22,832901,30463,303,10900,348,3.69,2393.39,76.41,September,Friday,    campus peradeniya vlog motivation kaweeshahapuarachchi bio,Mixed / General,High Performing (Top 25%),Morning (5AM - 12PM),7.496809344688024,12.116585095717102,0.25,3331604.0,37859.13636363636,13.632671267169199,9.296609807128359,High Performing (Top 25%)
2Gfkh7w94pA,CHARAKA DHANANJAYA,එක පාරකට වඩා බලන්න එපා...🥺😌 | Business Studies | Charaka Dhananjaya,General Education,2024-08-08,13,34,False,0,1775731,100543,1715,39100,748,5.76,2373.97,45.42,August,Thursday,     | Business Studies | Charaka Dhananjaya,Mixed / General,High Performing (Top 25%),Afternoon (12PM - 5PM),11.807024825269142,11.588280749049762,0.5666666666666667,3133642.941176471,1775731.0,14.389723290246666,10.573903321093981,High Performing (Top 25%)
u6oqROqA3yY,violette's diaries 🕊💫,sinhala motivation 💗✨️🦋 #study #studymotivation #iit #iitjee #neet #motivation #university,Motivation & Tips,2025-06-06,10,15,False,0,1035467,30023,258,2970,446,2.92,2321.67,348.64,June,Friday,sinhala motivation  study studymotivation iit iitjee neet motivation university,Sinhala Medium,High Performing (Top 25%),Morning (5AM - 12PM),5.923510841002176,13.60408313993231,0.25,4141868.0,1035467.0,13.850364056394833,7.9966538754626075,High Performing (Top 25%)
yWNu67D6c2Q,Study With Britney,How to Become a Straight A Student,General Education,2022-07-18,9,12,False,18,3410639,155099,0,3450000,1500,4.55,2273.76,0.99,July,Monday,How to Become a Straight A Student,Mixed / General,High Performing (Top 25%),Morning (5AM - 12PM),9.095011228101244,7.7195839359241445,0.2,17053195.0,189479.94444444444,15.042410514933852,15.053885078862573,High Performing (Top 25%)
q4FifSouYIk,Aircamp Aviation Academy,"How to Become Air Hostess, What to do after 12th",General Education,2023-05-10,7,21,False,0,2732150,91728,1115,10400,1204,3.4,2269.23,262.71,May,Wednesday,How to Become Air Hostess What to do after 12th,Mixed / General,High Performing (Top 25%),Morning (5AM - 12PM),6.918763611075526,13.29824828551593,0.35,7806142.857142857,2732150.0,14.820599769009275,9.249657234353133,High Performing (Top 25%)
tGqPl-wfueE,BYJU'S,Why Do Objects Float Or Sink? | BYJU'S Everything Science #shorts,General Education,2021-07-14,6,30,False,21,4217050,170607,0,2170000,1869,4.05,2256.31,1.94,July,Wednesday,Why Do Objects Float Or Sink | BYJUS Everything Science shorts,Mixed / General,High Performing (Top 25%),Morning (5AM - 12PM),8.091296048185342,8.38440241589572,0.5,8434100.0,200811.90476190476,15.254646626561186,14.59023818634603,High Performing (Top 25%)
zO7vJNcrY5g,Behindwoods TV,"""1 Year Neet😱படிச்சு அத Clear பண்ணேன்"" 🥰Sridhar Master",General Education,2023-06-27,20,47,False,0,2552096,121473,441,20700000,1156,4.78,2207.7,0.12,June,Tuesday,1 Year Neet  Clear  Sridhar Master,Mixed / General,High Performing (Top 25%),Prime Time (5PM - 10PM),9.605869058217245,5.583210553671882,0.7833333333333333,3257994.8936170214,2552096.0,14.752425932128867,16.845644306544774,High Performing (Top 25%)
vzXgHXoi1cA,Study with CA Jagriti Jain,Only CA & CA Students can understand it ✨🎯#ca #motivation #cadreams #studyguide #studytips,Motivation & Tips,2024-06-20,12,9,False,0,1730696,14154,132,89600,797,0.83,2171.51,19.32,June,Thursday,Only CA  CA Students can understand it ca motivation cadreams studyguide studytips,Mixed / General,High Performing (Top 25%),Afternoon (12PM - 5PM),1.6737774860518542,10.644342721448231,0.15,11537973.333333334,1730696.0,14.36403477550892,11.403121759615027,High Performing (Top 25%)
